U;I
830;65.0999984741211
830;65.5999984741211
830;66.0999984741211
830;66.5
831;67
831;67.5999984741211
831;68.0999984741211
831;68.5999984741211
832;69.1999969482422
832;69.5999984741211
832;69.8000030517578
832;70.5
833;70.8000030517578
833;71.3000030517578
833;71.8000030517578
833;72.5
833;73
834;73.6999969482422
834;74.3000030517578
835;75.1999969482422
835;75.8000030517578
835;76.3000030517578
835;76.8000030517578
835;77.0999984741211
836;77.5999984741211
836;78.1999969482422
836;78.8000030517578
836;79.0999984741211
837;79.5999984741211
837;79.9000015258789
837;80.1999969482422
837;80.5999984741211
837;80.8000030517578
837;81.3000030517578
837;81.5999984741211
837;81.8000030517578
837;82.1999969482422
838;82.6999969482422
838;83.1999969482422
838;83.5999984741211
838;84.0999984741211
838;84.5
839;85.0999984741211
839;85.6999969482422
839;86.4000015258789
839;86.6999969482422
840;87.1999969482422
840;87.6999969482422
840;88.1999969482422
840;88.6999969482422
840;89.3000030517578
841;90.0999984741211
841;90.5999984741211
841;91.1999969482422
842;91.9000015258789
842;92.5999984741211
842;93.0999984741211
842;93.3000030517578
842;93.6999969482422
842;94.5
843;94.9000015258789
843;95.4000015258789
843;96.3000030517578
843;96.9000015258789
843;96.9000015258789
843;96.9000015258789
843;96.9000015258789
843;96.9000015258789
