U,I
768,59.9000015258789
768,60.2999992370605
768,60.7000007629395
768,60.9000015258789
769,61.2000007629395
769,62
770,62.2999992370605
770,62.7999992370605
770,63.5
771,64.1999969482422
771,64.6999969482422
771,65.3000030517578
772,65.5999984741211
772,66.0999984741211
772,66.9000015258789
772,67.1999969482422
773,67.5999984741211
773,67.9000015258789
773,68.5
774,69
774,69.6999969482422
774,70.0999984741211
774,70.5
775,71
775,71.5999984741211
775,71.9000015258789
775,72.5
776,73.1999969482422
776,73.5
776,73.8000030517578
776,74.5999984741211
777,75.3000030517578
777,75.8000030517578
777,75.9000015258789
777,76.5999984741211
778,77.1999969482422
778,77.4000015258789
778,78.0999984741211
778,78.5
779,79
779,79.8000030517578
779,80
779,80.5999984741211
780,81.1999969482422
780,81.5999984741211
780,82.4000015258789
781,83.3000030517578
781,84.0999984741211
781,84.5999984741211
781,84.9000015258789
782,86
782,86.6999969482422
783,87.5999984741211
783,88.0999984741211
783,88.6999969482422
784,89.9000015258789
784,90.5999984741211
784,90.6999969482422
784,91
784,91.3000030517578
784,91.6999969482422
784,91.9000015258789
784,92
785,92.5999984741211
785,93.3000030517578
785,93.4000015258789
785,93.6999969482422
785,94.0999984741211
785,94.4000015258789
785,94.5
786,95
786,95.5
786,95.9000015258789
786,96.1999969482422
786,96.5999984741211
786,97
787,97.5
787,97.8000030517578
787,97.8000030517578
